dpe_classe,ges_classe,type_energie,consommation_kwh_m2,surface_m2,annee_construction,type_logement_immeuble,departement,code_postal,latitude,longitude,source_type
C,C,individuel,94,74.1,1979,appartement,69,69008,6515422.39,846335.15,Ancien
D,D,collectif,177,35.4,NA,appartement,69,69008,6517622.64,844729.98,Ancien
D,D,individuel,165,65.9,2011,appartement,69,69008,6517522.37,845815.63,Ancien
C,C,collectif,96,38,2014,appartement,69,69008,6516437.87,844221.23,Ancien
D,D,individuel,152,NA,2011,immeuble,69,69008,6517522.37,845815.63,Ancien
D,D,individuel,164,79,1991,appartement,69,69008,6517614.12,845365.61,Ancien
E,E,collectif,183,64,NA,appartement,69,69008,6515755.68,846131.77,Ancien
D,D,individuel,211,36.3,NA,appartement,69,69008,6517622.64,844729.98,Ancien
E,E,individuel,256,44.8,NA,appartement,69,69008,6516482.45,846162.7,Ancien
D,D,collectif,177,48.5,1956,appartement,69,69008,6516845.85,846164.63,Ancien
C,C,individuel,114,67.5,2002,appartement,69,69008,6517042.23,845448.7,Ancien
C,C,individuel,108,68.1,2011,appartement,69,69008,6517522.37,845815.63,Ancien
F,E,individuel,282.7,NA,NA,immeuble,69,69008,6516886.63,845172.67,Ancien
G,D,individuel,306,31.4,NA,appartement,69,69008,6516511.73,845608.99,Ancien
D,C,collectif,223,97.5,NA,appartement,69,69008,6516286.75,844917.3,Ancien
D,D,individuel,150,69.2,1985,appartement,69,69008,6517518.08,845723.64,Ancien
D,D,individuel,221,49.9,NA,appartement,69,69008,6515724.42,845844.73,Ancien
C,C,collectif,121.4,NA,1972,immeuble,69,69008,6515643.06,845627.49,Ancien
B,B,individuel,50,68.3,2020,appartement,69,69008,6516590.87,843929.59,Ancien
E,E,individuel,232,50.6,NA,appartement,69,69008,6518009.11,845106.85,Ancien
D,D,individuel,161,75.3,2011,appartement,69,69008,6517522.37,845815.63,Ancien
C,A,individuel,73,43,2012,appartement,69,69008,6518166.18,844960.97,Ancien
D,B,individuel,96.7,70.2,1970,appartement,69,69008,6516394.64,845893.92,Ancien
E,B,individuel,136,63,NA,appartement,69,69008,6517875.19,845526.41,Ancien
B,A,individuel,44,109,NA,appartement,69,69008,6515789.49,846194.06,Ancien
E,B,individuel,116,49.7,NA,appartement,69,69008,6518041.33,844561.22,Ancien
D,B,individuel,92,60,NA,appartement,69,69008,6517228.92,845723.28,Ancien
G,C,individuel,332,31,NA,appartement,69,69008,6516731.34,845496.51,Ancien
D,B,individuel,89,48.2,1999,appartement,69,69008,6517097.93,846086.6,Ancien
C,A,individuel,58,47,NA,appartement,69,69008,6517180.82,845723.17,Ancien
D,B,individuel,95,48,NA,appartement,69,69008,6516978.13,845002.41,Ancien
D,A,individuel,80,NA,1994,immeuble,69,69008,6516196.48,844239.82,Ancien
C,A,individuel,71,43.9,2012,appartement,69,69008,6518166.18,844960.97,Ancien
D,B,individuel,87,47.2,NA,appartement,69,69008,6517091.95,845207.48,Ancien
E,B,individuel,143,72,1981,appartement,69,69008,6517148.12,845529.26,Ancien
E,B,individuel,136,95.1,NA,appartement,69,69008,6518041.33,844561.22,Ancien
E,B,individuel,152,15.9,NA,appartement,69,69008,6516701.07,844005.41,Ancien
C,A,individuel,70,66.7,1998,appartement,69,69008,6517563.38,845343.33,Ancien
E,B,individuel,179,14.9,NA,appartement,69,69008,6515586.1,846403.92,Ancien
G,C,individuel,210,42.8,1938,appartement,69,69008,6517793.88,845024.05,Ancien
D,B,individuel,97,49.3,NA,appartement,69,69008,6517228.92,845723.28,Ancien
D,A,individuel,97.7,27.2,1978,appartement,69,69008,6517390.61,844857.72,Ancien
C,A,individuel,70,68,1997,appartement,69,69008,6517290.29,845167.48,Ancien
F,C,individuel,180,40.3,NA,appartement,69,69008,6517039.97,844113.91,Ancien
F,C,mixte (collectif-individuel),161,88.1,1974,appartement,69,69008,6517088.4,845099.52,Ancien
D,A,individuel,91,36.5,2005,appartement,69,69008,6516669.64,845081.57,Ancien
E,B,individuel,132,94.7,NA,appartement,69,69008,6518041.33,844561.22,Ancien
E,B,individuel,126,51.6,NA,appartement,69,69008,6517559.05,844788.64,Ancien
D,D,individuel,189,63.4,NA,appartement,69,69008,6517786.57,845780.03,Ancien
D,D,individuel,206,53,NA,appartement,69,69008,6515864.22,846258.18,Ancien
D,C,collectif,202,56,NA,appartement,69,69008,6516066.41,845008.62,Ancien
F,D,collectif,332,71,1956,appartement,69,69008,6516074.31,845192.34,Ancien
E,D,collectif,253,62,1956,appartement,69,69008,6515990,845061.15,Ancien
C,C,collectif,70,29.6,NA,appartement,69,69008,6517365.61,844711.46,Ancien
G,C,individuel,316,54.2,NA,appartement,69,69008,6516808.14,845723.15,Ancien
D,A,individuel,82,58,NA,appartement,69,69008,6516827.17,845194.84,Ancien
C,C,individuel,112,62,1991,appartement,69,69008,6517614.12,845365.61,Ancien
C,C,individuel,126,112.1,1980,appartement,69,69008,6515488.92,846385.93,Ancien
C,C,individuel,128,52.7,NA,appartement,69,69008,6516378.48,844680.98,Ancien
D,D,individuel,210,66.2,1958,appartement,69,69008,6515877.65,846089.66,Ancien
C,A,individuel,76,69,NA,appartement,69,69008,6516973.17,845814.99,Ancien
C,C,individuel,136,87,NA,appartement,69,69008,6517688.69,844836.37,Ancien
C,C,collectif,125,63.6,NA,appartement,69,69008,6516052.62,846025.12,Ancien
D,D,collectif,195.4,55.3,1969,appartement,69,69008,6517442.09,844831.61,Ancien
D,D,collectif,222,74.5,NA,appartement,69,69008,6515643.06,845627.49,Ancien
C,C,individuel,94,66.9,2005,appartement,69,69008,6516493.94,845622.25,Ancien
D,D,collectif,209,76.1,NA,appartement,69,69008,6516146.48,846169.61,Ancien
F,C,individuel,182,38.6,NA,appartement,69,69008,6517183.1,845533.49,Ancien
D,C,individuel,141,53,1960,appartement,69,69008,6515878.28,846265.31,Ancien
C,C,individuel,84,36.4,NA,appartement,69,69008,6517493.01,845143.78,Ancien
C,C,individuel,128,67,1991,appartement,69,69008,6517614.12,845365.61,Ancien
D,D,individuel,199,76.6,NA,appartement,69,69008,6517409.94,845079.09,Ancien
C,C,individuel,108,70,1991,appartement,69,69008,6517614.12,845365.61,Ancien
C,C,collectif,110,50.4,NA,appartement,69,69008,6517797.72,844989.43,Ancien
D,D,collectif,243,53.2,1975,appartement,69,69008,6517155.76,846411.21,Ancien
C,C,collectif,92,44.9,NA,appartement,69,69008,6516437.87,844221.23,Ancien
D,D,collectif,220,52,NA,appartement,69,69008,6516827.39,846163.98,Ancien
C,C,individuel,100,60,2013,appartement,69,69008,6516177.11,844190.8,Ancien
C,A,individuel,74,72.9,NA,appartement,69,69008,6516200.5,844250.15,Ancien
C,C,individuel,107.9,65,1995,appartement,69,69008,6517462.2,845264.44,Ancien
C,C,individuel,106,54.8,2011,appartement,69,69008,6517522.37,845815.63,Ancien
F,F,collectif,250,33.1,1965,appartement,69,69008,6515435.79,846291.42,Ancien
F,D,collectif,322,54,1956,appartement,69,69008,6515996.97,845200.94,Ancien
D,B,individuel,112,21.5,NA,appartement,69,69008,6516407.02,844586.26,Ancien
E,B,individuel,130,79.8,NA,appartement,69,69008,6516647.84,844449.2,Ancien
C,A,individuel,57,42.5,2011,appartement,69,69008,6517853.65,844803.24,Ancien
C,A,individuel,68,40.1,1953,appartement,69,69008,6517270.68,846068.57,Ancien
C,A,individuel,100.2,18.8,1995,appartement,69,69008,6517851.5,844733.4375,Ancien
C,A,individuel,68,50.8,NA,appartement,69,69008,6517758.57,844841.34,Ancien
D,B,individuel,94,57.1,1930,appartement,69,69008,6516791.55,845093.16,Ancien
C,A,individuel,108.6,14.3,1960,appartement,69,69008,6516412.6,845480.73,Ancien
C,A,collectif,61,25,2012,appartement,69,69008,6517232.79,845131.5,Ancien
C,A,individuel,75,65,1997,appartement,69,69008,6516757.25,845479.25,Ancien
D,B,individuel,94.8,47,1990,appartement,69,69008,6517228.92,845723.28,Ancien
D,B,individuel,96,74.4,NA,appartement,69,69008,6516357,845215.37,Ancien
D,B,individuel,92.7,83.5,1990,appartement,69,69008,6517228.92,845723.28,Ancien
C,A,individuel,62,69,2007,appartement,69,69008,6516574.22,845564.88,Ancien
D,A,individuel,79,83,1990,appartement,69,69008,6517228.92,845723.28,Ancien
F,C,individuel,178,34,NA,appartement,69,69008,6516942.43,844671.03,Ancien
E,B,individuel,125,76.2,NA,appartement,69,69008,6518041.33,844561.22,Ancien
E,B,individuel,134,21.2,2006,appartement,69,69008,6517349.81,846545.89,Ancien
D,B,individuel,135,17.1,NA,appartement,69,69008,6516517.45,845723.67,Ancien
G,C,individuel,291,27.9,NA,appartement,69,69008,6518237.2,844807.49,Ancien
E,B,individuel,115,49.7,NA,appartement,69,69008,6518041.33,844561.22,Ancien
F,C,individuel,160,56,NA,appartement,69,69008,6515753.2,846270.24,Ancien
C,A,individuel,62,52.5,NA,appartement,69,69008,6517069.64,846121.11,Ancien
E,B,individuel,123,49.6,NA,appartement,69,69008,6518041.33,844561.22,Ancien
F,C,individuel,164,44.7,NA,appartement,69,69008,6518237.25,844715.33,Ancien
F,B,individuel,160,26.5,NA,appartement,69,69008,6517206.34,846561.92,Ancien
E,B,individuel,131,28.4,NA,appartement,69,69008,6516689.35,844012.85,Ancien
D,D,individuel,144,59,1980,appartement,69,69008,6516133.85,845333.38,Ancien
C,C,collectif,76,54.2,2014,appartement,69,69008,6516437.87,844221.23,Ancien
C,C,individuel,67,62.5,NA,appartement,69,69008,6516590.87,843929.59,Ancien
D,D,individuel,212,79,NA,appartement,69,69008,6515765.43,846013.98,Ancien
C,C,collectif,93,25,NA,appartement,69,69008,6517415.31,845019.3,Ancien
D,D,collectif,174,35.8,NA,appartement,69,69008,6517622.64,844729.98,Ancien
F,D,collectif,295,52.6,1956,appartement,69,69008,6517071.73,846469.77,Ancien
C,C,collectif,69,38.2,2017,appartement,69,69008,6517387.75,844689.47,Ancien
E,D,collectif,277,62,1956,appartement,69,69008,6515990,845061.15,Ancien
C,C,individuel,116,65,1996,appartement,69,69008,6517824.69,845631.2,Ancien
D,B,individuel,84,50.2,NA,appartement,69,69008,6517071.47,845224.38,Ancien
E,B,individuel,129,38.7,NA,appartement,69,69008,6517355.99,846017.38,Ancien
E,B,individuel,136,38.6,NA,appartement,69,69008,6517588.51,845723.84,Ancien
F,E,collectif,287.6,NA,1970,immeuble,69,69008,6515707.33,846093.09,Ancien
D,D,individuel,212,70.2,1965,appartement,69,69008,6516017.2,846389.67,Ancien
E,E,,267,129.4,NA,maison,69,69008,6516453.82,846140.59,Ancien
E,D,individuel,211.6,37,NA,appartement,69,69008,6517594,845311.3125,Ancien
C,C,individuel,62,59.3,2013,appartement,69,69008,6516177.11,844190.8,Ancien
D,D,individuel,218,22.1,NA,appartement,69,69008,6517547.07,845723.73,Ancien
D,D,collectif,147.6,99.8,1965,appartement,69,69008,6516004.39,846047.51,Ancien
C,C,collectif,132,41,2008,appartement,69,69008,6516983.87,845723.03,Ancien
E,E,collectif,246,51.4,1970,appartement,69,69008,6517582.79,844641.48,Ancien
C,C,individuel,97,44,2002,appartement,69,69008,6517042.23,845448.7,Ancien
E,E,,273.9,121.6,1900,maison,69,69008,6516853.63,845228.6,Ancien
D,D,individuel,166,74.8,NA,appartement,69,69008,6516704.4,844076.67,Ancien
C,C,individuel,93,61.2,2013,appartement,69,69008,6516177.11,844190.8,Ancien
C,C,individuel,111,62,NA,appartement,69,69008,6516977.42,845038.21,Ancien
D,C,collectif,148,71.1,NA,appartement,69,69008,6516142.19,846255.06,Ancien
D,C,collectif,192,63,NA,appartement,69,69008,6517155.76,846411.21,Ancien
D,D,individuel,164,74,1991,appartement,69,69008,6517614.12,845365.61,Ancien
D,D,individuel,167,92.8,NA,appartement,69,69008,6515589.31,846011.48,Ancien
C,C,collectif,127,79,2008,appartement,69,69008,6516983.87,845723.03,Ancien
D,D,collectif,205,60.2,NA,appartement,69,69008,6516736.57,844395.93,Ancien
C,C,collectif,86,35.4,2012,appartement,69,69008,6517232.79,845131.5,Ancien
D,D,individuel,177,31.7,NA,appartement,69,69008,6517268.34,845811.4,Ancien
C,C,collectif,103.7,47,2016,appartement,69,69008,6516581.45,846410.52,Ancien
F,E,individuel,281,36.7,NA,appartement,69,69008,6516525.23,846195.84,Ancien
D,D,collectif,218,63.8,NA,appartement,69,69008,6515643.06,845627.49,Ancien
D,D,collectif,202,71.7,NA,appartement,69,69008,6515643.06,845627.49,Ancien
C,C,collectif,124,41,2008,appartement,69,69008,6516983.87,845723.03,Ancien
C,C,individuel,89,59.5,2017,appartement,69,69008,6516897.97,845614.06,Ancien
C,C,,127,88.9,NA,maison,69,69008,6516948.96,845098.07,Ancien
E,E,individuel,284,44.4,NA,appartement,69,69008,6517368.49,846010.47,Ancien
C,C,collectif,57,54.9,NA,appartement,69,69008,6516437.87,844221.23,Ancien
D,D,collectif,168,66.4,NA,appartement,69,69008,6515823.16,845614.9,Ancien
D,A,individuel,112,17.7,NA,appartement,69,69008,6516947.1,845807.44,Ancien
E,B,individuel,142,28,NA,appartement,69,69008,6516720.3,845504.09,Ancien
E,B,individuel,114,108.1,NA,appartement,69,69008,6518041.33,844561.22,Ancien
D,B,individuel,107,24,NA,appartement,69,69008,6516947.1,845807.44,Ancien
C,A,individuel,62,62.7,NA,appartement,69,69008,6516574.22,845564.88,Ancien
D,B,individuel,106,26.8,1989,appartement,69,69008,6517851.44,844733.45,Ancien
D,B,mixte (collectif-individuel),94,85.3,NA,appartement,69,69008,6516198.03,844078.75,Ancien
E,B,individuel,110,49.7,NA,appartement,69,69008,6518041.33,844561.22,Ancien
D,A,individuel,94,35.9,1958,appartement,69,69008,6517807.13,844785.51,Ancien
F,C,individuel,172,26,NA,appartement,69,69008,6516286.44,845491.26,Ancien
D,B,individuel,108,53.8,1988,appartement,69,69008,6517544.75,845100.48,Ancien
D,B,individuel,96,61.6,1986,appartement,69,69008,6517559.05,844788.64,Ancien
G,C,individuel,333,20.1,NA,appartement,69,69008,6517556.5,845315.33,Ancien
E,B,individuel,143,25.8,NA,appartement,69,69008,6515724.42,845844.73,Ancien
D,B,individuel,90,72.6,NA,appartement,69,69008,6517148.12,845529.26,Ancien
E,B,individuel,143,34.7,NA,appartement,69,69008,6517572.41,845724.3,Ancien
E,E,collectif,284,70.6,1967,appartement,69,69008,6515802.94,845988.97,Ancien
F,F,collectif,463,16.1,NA,appartement,69,69008,6516828.83,844233.36,Ancien
E,D,individuel,200,35.8,NA,appartement,69,69008,6518171.22,844704.06,Ancien
D,C,collectif,153,44,1956,appartement,69,69008,6516081.51,845384.33,Ancien
C,C,collectif,127,95,NA,appartement,69,69008,6517707.08,844904.93,Ancien
D,C,collectif,185,57,1967,appartement,69,69008,6515968.87,844838.76,Ancien
E,C,individuel,138.6,NA,1920,immeuble,69,69008,6516530.5,845595.5625,Ancien
D,C,collectif,167,77,1966,appartement,69,69008,6516066.41,845008.62,Ancien
C,A,individuel,89,18.5,2009,appartement,69,69008,6516980.4,845060.54,Ancien
D,D,collectif,205,66.3,NA,appartement,69,69008,6516593.53,844557.9,Ancien
C,C,individuel,122,74,1991,appartement,69,69008,6517614.12,845365.61,Ancien
G,F,collectif,409,55.5,NA,appartement,69,69008,6516340.96,845598.03,Ancien
C,C,individuel,59,44.8,NA,appartement,69,69008,6516897.97,845614.06,Ancien
E,E,individuel,246,45,NA,appartement,69,69008,6516731.34,845496.51,Ancien
E,D,individuel,212,46,NA,appartement,69,69008,6517860.08,845521.4,Ancien
C,C,collectif,105,36.3,NA,appartement,69,69008,6517014.42,845296.98,Ancien
D,C,collectif,190,69.5,NA,appartement,69,69008,6516907.06,845430.43,Ancien
G,G,individuel,484,78,1959,appartement,69,69008,6515439.5,846442.5,Ancien
C,C,collectif,100,34.5,NA,appartement,69,69008,6517459.45,844710.57,Ancien
D,D,collectif,187,84.3,NA,appartement,69,69008,6518215.75,844853.96,Ancien
G,F,individuel,428,42.1,NA,appartement,69,69008,6517786.57,845780.03,Ancien
C,B,collectif,68,65.3,NA,appartement,69,69008,6516535.53,846362.22,Ancien
D,D,individuel,156,62.7,NA,appartement,69,69008,6515892.33,846272.37,Ancien
F,F,collectif,365,80.6,1970,appartement,69,69008,6515528.77,845815.38,Ancien
D,D,collectif,185.5,58.7,1967,appartement,69,69008,6516004.39,846047.51,Ancien
C,C,collectif,113.2,28.1,2014,appartement,69,69008,6516526.86,846380.55,Ancien
D,D,collectif,197,55.8,NA,appartement,69,69008,6516052.62,846025.12,Ancien
C,C,,134,106.8,NA,maison,69,69008,6517043.17,846147.49,Ancien
D,D,collectif,181,80,NA,appartement,69,69008,6515823.16,845614.9,Ancien
D,B,individuel,106,54,NA,appartement,69,69008,6515680.75,846059.1,Ancien
C,A,individuel,96,17.7,NA,appartement,69,69008,6516947.1,845807.44,Ancien
D,B,individuel,102,32.4,NA,appartement,69,69008,6517508.61,845131.98,Ancien
E,B,individuel,127,40,NA,appartement,69,69008,6516883.03,846438.33,Ancien
C,A,individuel,94.6,18,1996,appartement,69,69008,6517783.37,844771.92,Ancien
F,C,individuel,166,27,NA,appartement,69,69008,6516795.9,846227.04,Ancien
C,A,individuel,85,17.4,NA,appartement,69,69008,6516947.1,845807.44,Ancien
D,B,individuel,128,16.7,NA,appartement,69,69008,6517795.39,845233.69,Ancien
E,B,individuel,136,79.8,NA,appartement,69,69008,6516647.84,844449.2,Ancien
D,B,individuel,106.7,95.3,1985,appartement,69,69008,6517892.29,844845.1,Ancien
C,A,individuel,57,87.5,2001,appartement,69,69008,6517563.38,845343.33,Ancien
G,C,individuel,241,25.4,NA,appartement,69,69008,6516973.33,843991.17,Ancien
F,C,individuel,188,51.5,NA,appartement,69,69008,6517183.1,845533.49,Ancien
E,E,individuel,238,83.1,NA,appartement,69,69008,6516017.2,846389.67,Ancien
F,D,collectif,339,52,NA,appartement,69,69008,6515960.05,845119.04,Ancien
E,E,collectif,232,73,1975,appartement,69,69008,6515643.06,845627.49,Ancien
C,C,collectif,126,93,1998,appartement,69,69008,6517803.76,844995.89,Ancien
C,C,individuel,135,54.8,2011,appartement,69,69008,6517522.37,845815.63,Ancien
C,C,collectif,129,27.2,NA,appartement,69,69008,6517432.24,844743.65,Ancien
D,D,individuel,146,62,1991,appartement,69,69008,6517614.12,845365.61,Ancien
D,B,individuel,128,33.9,NA,appartement,69,69008,6516791.17,845457.13,Ancien
C,C,collectif,124,63,2008,appartement,69,69008,6516983.87,845723.03,Ancien
C,C,individuel,124,54.2,1989,appartement,69,69008,6515985.22,846063.37,Ancien
C,C,individuel,112,70.7,1988,appartement,69,69008,6517545.49,845164.55,Ancien
C,C,individuel,66,105.6,NA,appartement,69,69008,6517819.73,845618.8,Ancien
C,C,individuel,124,32.8,NA,appartement,69,69008,6516406.71,844511.66,Ancien
D,B,individuel,105,40.2,2009,appartement,69,69008,6516762.73,845911.39,Ancien
C,A,individuel,59,68.5,NA,appartement,69,69008,6516080.58,846271,Ancien
E,B,individuel,135,56.8,NA,appartement,69,69008,6515749,845939.45,Ancien
F,C,individuel,149,107.9,NA,appartement,69,69008,6518041.33,844561.22,Ancien
G,C,individuel,251,32.4,NA,appartement,69,69008,6516817.45,845187.84,Ancien
C,A,individuel,70,39.8,NA,appartement,69,69008,6517336.26,845194.93,Ancien
E,B,individuel,182,14.7,NA,appartement,69,69008,6516757.25,845479.25,Ancien
F,C,individuel,167,31.5,NA,appartement,69,69008,6516791.55,845093.16,Ancien
D,A,individuel,80,45,NA,appartement,69,69008,6516355.59,845765.32,Ancien
D,B,individuel,103,27,NA,appartement,69,69008,6517559.05,844788.64,Ancien
D,B,individuel,101,64.2,1985,appartement,69,69008,6517892.29,844845.1,Ancien
D,B,individuel,102,42.9,2008,appartement,69,69008,6516080.58,846271,Ancien
D,B,mixte (collectif-individuel),87,106.3,1978,appartement,69,69008,6516169.61,843956.27,Ancien
C,C,collectif,98,84.1,2019,appartement,69,69008,6517289.69,845024.61,Ancien
C,C,individuel,139,131.2,NA,appartement,69,69008,6517588.51,845723.84,Ancien
D,C,collectif,171,66,1967,appartement,69,69008,6515968.87,844838.76,Ancien
C,C,individuel,125.2,65,1995,appartement,69,69008,6517462.2,845264.44,Ancien
C,C,collectif,81,40.3,2013,appartement,69,69008,6516437.58,844572.47,Ancien
D,D,individuel,177.5,90,1995,appartement,69,69008,6517462.2,845264.44,Ancien
D,D,mixte (collectif-individuel),168,40.9,1975,appartement,69,69008,6515858.17,845929.39,Ancien
C,C,collectif,137,78.8,1952,appartement,69,69008,6516558.65,846293.21,Ancien
C,C,individuel,95,68.7,2002,appartement,69,69008,6517042.23,845448.7,Ancien
C,C,collectif,102,54.9,2014,appartement,69,69008,6516437.87,844221.23,Ancien
C,C,collectif,100,26.4,NA,appartement,69,69008,6517415.31,845019.3,Ancien
E,E,individuel,234,63.6,1960,appartement,69,69008,6517303.46,845038.83,Ancien
D,D,individuel,209,59.8,NA,appartement,69,69008,6516525.23,846195.84,Ancien
